arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_whole	forward	2	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58194169	5498.8	5422851	6935685	9816543	10242117	320	320	5078896	9495460	0	0	109000282	340625	5	65536	2	multi
pread_blocking_pooled	forward	2	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	64623821	4951.7	6110793	6944005	9548607	12166787	320	320	5922805	9427456	0	0	106329497	332279	39	65536	2	multi
pread_nowait_chunked	forward	3	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	185341003	1726.5	17901590	21877999	24915097	26875414	320	954	16915498	24188239	0	0	152476565	476489	41	65536	2	multi
pread_nowait_escalate	forward	3	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	65429288	4890.8	5978866	8022124	9968827	11097773	320	320	5790771	9838716	0	0	106235751	331986	39	65536	2	multi
pread_nowait	forward	3	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60524445	5287.1	5496188	7218716	10755192	11884730	320	320	5193363	10587541	0	0	100573892	314293	39	65536	2	multi
uring_whole	forward	3	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	61145682	5233.4	5596493	6705263	8541298	11424839	320	320	5380302	8183748	0	0	94112027	294100	5	65536	2	multi
pread_blocking_pooled	forward	3	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	59222692	5403.3	5684724	7109495	9592101	10265277	320	320	5551347	9523431	0	0	80941634	252942	40	65536	2	multi
pread_nowait_chunked	forward	4	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	181214739	1765.9	17985904	20854552	22923553	24994827	320	949	17205595	22204028	0	0	116229295	363216	40	65536	2	multi
pread_nowait_escalate	forward	4	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	53199934	6015.0	4953708	6091919	7369154	7735756	320	320	4766746	7024021	0	0	83068301	259588	41	65536	2	multi
pread_nowait	forward	4	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	53481280	5983.4	5100359	6390569	8861211	10425678	320	320	4828529	8497215	0	0	78230671	244470	40	65536	2	multi
uring_whole	forward	4	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57967210	5520.4	4938810	6356472	10130551	11094615	320	320	4753820	9966916	0	0	76641191	239503	5	65536	2	multi
pread_blocking_pooled	forward	4	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	58634852	5457.5	5669105	6544884	8978899	10182601	320	320	5564727	8776632	0	0	80989090	253090	41	65536	2	multi
pread_nowait_chunked	forward	5	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	180911860	1768.8	17165258	21377712	24033246	26845980	320	956	16527071	23606398	0	0	118440679	370127	43	65536	2	multi
pread_nowait_escalate	forward	5	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	58073448	5510.3	5480930	6843159	7573016	8489276	320	320	5256616	7316203	0	0	86976662	271802	43	65536	2	multi
pread_nowait	forward	5	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58131297	5504.8	5467973	7387469	8824136	10967597	320	320	5219647	8369436	0	0	84652781	264539	39	65536	2	multi
uring_whole	forward	5	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	62177227	5146.6	5783449	7417389	10154613	10367098	320	320	5534257	9850351	0	0	87555698	273611	5	65536	2	multi
pread_blocking_pooled	forward	5	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58172563	5500.9	5693332	6489661	9829483	11590078	320	320	5599603	9767544	0	0	80113234	250353	41	65536	2	multi
