arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait	forward	1	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	119995602	2666.8	358412	445958	710381	1067473	320	320	243074	456363	0	0	78304460	244701	6	65536	2	multi
uring_whole	forward	1	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	139290227	2297.4	429527	507681	615205	730783	320	320	261362	391576	0	0	87067364	272085	5	65536	2	multi
pread_blocking_pooled	forward	1	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	142646808	2243.3	441087	522712	609347	963483	320	320	386336	537509	0	0	74703005	233446	6	65536	2	multi
pread_nowait_chunked	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	367329323	871.2	1148696	1290710	1496071	1984042	320	640	884540	1138415	0	0	151448538	473276	6	65536	2	multi
pread_nowait_escalate	forward	2	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	174809805	1830.6	511190	666956	1015681	2141443	320	320	424472	860797	0	0	94809337	296279	6	65536	2	multi
pread_nowait	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	135129197	2368.1	417728	478471	562625	699829	320	320	295174	436524	0	0	80428450	251338	6	65536	2	multi
uring_whole	forward	2	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	151265736	2115.5	464861	539249	692583	1375009	320	320	291622	412106	0	0	88913797	277855	5	65536	2	multi
pread_blocking_pooled	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	148688439	2152.2	466151	529813	614205	727249	320	320	416549	559495	0	0	78541634	245442	7	65536	2	multi
pread_nowait_chunked	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	373147295	857.6	1153547	1289986	1430099	2698474	320	639	894147	1171494	0	0	149981639	468692	6	65536	2	multi
pread_nowait_escalate	forward	3	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	185898847	1721.4	554750	731181	858408	888390	320	320	428082	602612	0	0	113524937	354765	6	65536	2	multi
pread_nowait	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	139773942	2289.4	425108	520310	741693	1167875	320	320	291911	462669	0	0	84519921	264124	6	65536	2	multi
uring_whole	forward	3	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	155162373	2062.4	479537	552119	703217	766246	320	320	301396	414768	0	0	94815246	296297	5	65536	2	multi
pread_blocking_pooled	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	180089613	1776.9	552527	715360	832885	1307254	320	320	459801	615955	0	0	105347363	329210	6	65536	2	multi
pread_nowait_chunked	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	374667747	854.1	1164728	1335160	1491609	1576574	320	640	873003	1155515	0	0	163973016	512415	6	65536	2	multi
pread_nowait_escalate	forward	4	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	185016117	1729.6	553628	673386	970414	2520506	320	320	448315	769091	0	0	105045457	328267	6	65536	2	multi
pread_nowait	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	147689156	2166.7	410007	573697	1232544	4552436	320	320	285670	1093818	0	0	94128726	294152	6	65536	2	multi
uring_whole	forward	4	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	173220851	1847.4	510630	638768	767380	3797865	320	320	339213	587782	0	0	92196994	288115	5	65536	2	multi
pread_blocking_pooled	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	201234463	1590.2	437148	1435130	2201659	2728016	320	320	363695	2167115	0	0	148948846	465465	6	65536	2	multi
pread_nowait_chunked	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	380778148	840.4	1184184	1385436	1539506	1590070	320	639	914756	1238717	0	0	161691789	505286	6	65536	2	multi
pread_nowait_escalate	forward	5	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	168874719	1894.9	488464	764580	843752	933564	320	320	360745	574415	0	0	115038569	359495	6	65536	2	multi
pread_nowait	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	142742992	2241.8	437547	508189	678971	1207999	320	320	300458	435854	0	0	91187961	284962	7	65536	2	multi
uring_whole	forward	5	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	185267026	1727.2	560361	694675	825792	938527	319	319	309595	411595	0	0	129462472	404570	5	65536	2	multi
pread_blocking_pooled	forward	5	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	158686928	2016.5	469161	617343	790483	1100242	320	320	416310	599093	0	0	88831087	277597	6	65536	2	multi
pread_nowait_chunked	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	227890530	1404.2	5746836	6908003	7734397	8141522	320	938	5255232	7177808	0	0	141689089	442778	16	65536	2	multi
pread_nowait_escalate	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	72140446	4435.8	1740691	2205531	2537617	2863780	320	320	1582694	2434864	0	0	85944090	268575	14	65536	2	multi
pread_nowait	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62980786	5080.9	1447239	2082671	2688950	3194356	320	320	1164394	2370988	0	0	82900761	259064	14	65536	2	multi
uring_whole	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	62708696	5103.0	1590917	2001626	2382217	2553608	320	320	1331202	2014750	0	0	69113306	215979	5	65536	2	multi
pread_blocking_pooled	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	96315428	3322.4	1552743	2022442	35055042	35590145	320	320	1350438	35017089	0	0	83174168	259919	16	65536	2	multi
pread_nowait_chunked	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	215859213	1482.4	5335885	6327042	7309152	9056348	320	944	4847675	6728321	0	0	153960074	481125	15	65536	2	multi
pread_nowait_escalate	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	73445110	4357.0	1773039	2116318	2782817	3017741	320	320	1622397	2610577	0	0	91840179	287000	14	65536	2	multi
pread_nowait	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	64821567	4936.6	1622073	2096231	2398482	3064331	320	320	1440032	2050127	0	0	84545435	264204	14	65536	2	multi
uring_whole	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	63089997	5072.1	1603993	1967419	2309960	2690473	320	320	1384345	2008748	0	0	75950391	237344	5	65536	2	multi
pread_blocking_pooled	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	66170592	4836.0	1634359	2062822	2923186	3201095	320	320	1558581	2745626	0	0	83114862	259733	16	65536	2	multi
pread_nowait_chunked	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	236991913	1350.3	5779427	7025250	11871476	14541951	320	941	5081367	10948959	0	0	174087250	544022	16	65536	2	multi
pread_nowait_escalate	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	68864822	4646.8	1659391	2040506	2653429	2764977	320	320	1483962	2359199	0	0	99774551	311795	15	65536	2	multi
pread_nowait	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62144173	5149.3	1576529	1991305	2336376	2420693	320	320	1277058	2017839	0	0	91008091	284400	14	65536	2	multi
